Region,RegionName,RicBin,meanRic,EveBin,meanEve,meanResistance,meanRecovery,meanResilience,N
3,ZH/Prealps/Oberland,5,0.00705901917718744,4,0.699984217560848,2.93243264152758,3.52538442747211,-13.1346863677106,3
3,ZH/Prealps/Oberland,5,0.00710181469526811,5,0.712198684773054,-7.3413662447978,23.1352858875827,-1.07021008160998,10
3,ZH/Prealps/Oberland,5,0.0069338232414947,6,0.723992106347737,-4.55646026748392,11.0967954259478,-1.75488164869575,22
3,ZH/Prealps/Oberland,5,0.00704599664300798,7,0.733724665714617,-3.84593303110211,7.79578265648122,-5.92665798500192,62
3,ZH/Prealps/Oberland,5,0.00703606385229284,8,0.743694123642187,-4.68880402054279,10.4620660265237,-4.17171348188317,120
3,ZH/Prealps/Oberland,5,0.0070100183980118,9,0.754111863890999,-4.79560169157827,8.19747955827634,-7.37746832656817,222
3,ZH/Prealps/Oberland,5,0.00699316490358523,10,0.764379932901998,-5.35079157186245,9.28314656192209,-5.40147155359149,380
3,ZH/Prealps/Oberland,5,0.00704903414302003,11,0.774500543325848,-4.7939018698239,8.47847478338315,-5.83292194445972,683
3,ZH/Prealps/Oberland,5,0.00703149068504165,12,0.78476504783413,-5.14221419242423,8.94786921902803,-6.0359676241478,1081
3,ZH/Prealps/Oberland,5,0.00700960500181856,13,0.794949801878128,-4.15373775636912,8.74000916266206,-5.66350310790783,1597
3,ZH/Prealps/Oberland,5,0.00699152416690374,14,0.805312056309232,-3.61451784765474,8.46659323762866,-4.51080467486829,2208
3,ZH/Prealps/Oberland,5,0.00703231530681635,15,0.815394162106987,-3.50716219342272,8.56951927908338,-4.27738319883568,2637
3,ZH/Prealps/Oberland,5,0.0069904837746409,16,0.82539383067463,-3.92886592892353,9.22919377362768,-4.45702786184506,2220
3,ZH/Prealps/Oberland,5,0.00702256192854484,17,0.835609710606695,-4.44128845764242,9.46535169249872,-4.53943990752572,1597
3,ZH/Prealps/Oberland,5,0.00699954521906181,18,0.845215159633889,-4.56459586103815,11.0208186678781,-3.23580460207508,719
3,ZH/Prealps/Oberland,5,0.00695366656093657,19,0.855502525912192,-6.13638790933108,14.7040361726345,-2.52027556491341,215
3,ZH/Prealps/Oberland,5,0.00687045624259898,20,0.867090130808387,-7.74345494655999,13.16381945681,-3.83004764687868,56
3,ZH/Prealps/Oberland,6,NaN,1,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,6,NaN,2,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,6,0.00849847289170291,3,0.69221665857932,-12.6506879407662,17.6234937490966,1.82883184150196,2
3,ZH/Prealps/Oberland,6,0.00831749737132211,4,0.702624391428052,-8.69201801296086,17.9528637924778,-10.9647892417685,5
3,ZH/Prealps/Oberland,6,0.00877876175242127,5,0.712029486830857,-14.8202104172167,26.0772129803047,-5.27869649351342,9
3,ZH/Prealps/Oberland,6,0.00856280311170509,6,0.723166259292344,-7.98674053131402,13.6814707081167,-2.38531982351114,12
3,ZH/Prealps/Oberland,6,0.00840709634164899,7,0.734102643598544,-4.41261775947433,8.93978695508916,-4.41402795000568,48
3,ZH/Prealps/Oberland,6,0.00847936864086289,8,0.743524309199435,-0.422414743157082,4.78845309408657,-3.83968424075515,93
3,ZH/Prealps/Oberland,6,0.00854304446486452,9,0.754129967103214,-5.77972667132506,8.96494086755108,-7.32367710050003,163
3,ZH/Prealps/Oberland,6,0.0085343558731296,10,0.764378694203229,-4.62636408471837,8.77616802276644,-4.23895564251796,313
3,ZH/Prealps/Oberland,6,0.00857065215943011,11,0.774666031152875,-4.27147600143984,6.99296813105368,-5.13662758089546,613
3,ZH/Prealps/Oberland,6,0.00858308054363202,12,0.784891242355427,-3.97003885435187,7.45918010230433,-5.40741015916614,997
3,ZH/Prealps/Oberland,6,0.00852470739963182,13,0.795006436899471,-3.61464632853385,8.27049559539377,-5.34279594932655,1376
3,ZH/Prealps/Oberland,6,0.00854195220360722,14,0.805263384275787,-3.86158786271275,8.20898120633912,-5.26805302467608,1883
3,ZH/Prealps/Oberland,6,0.00854810539029166,15,0.815357368792992,-3.94158903782285,9.06649395791983,-4.25884357123142,2130
3,ZH/Prealps/Oberland,6,0.00853259949497048,16,0.825596946544987,-3.56929528135575,9.13974597678188,-3.84254567529319,1899
3,ZH/Prealps/Oberland,6,0.00854046548844033,17,0.835473043192147,-3.22336398748959,10.0193464830007,-2.59573556244903,1397
3,ZH/Prealps/Oberland,6,0.00850772363550108,18,0.845256939621172,-4.58644687522615,10.3812292612579,-3.52632266264966,550
3,ZH/Prealps/Oberland,6,0.00853851318742042,19,0.855425086150685,-5.61174832538813,11.4752618130605,-2.03984674996232,125
3,ZH/Prealps/Oberland,6,0.0084682143372976,20,0.86726723082186,-6.62890919611,11.9025079229657,-3.6696523290005,30
3,ZH/Prealps/Oberland,7,NaN,1,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,7,NaN,2,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,7,0.0100650472262222,3,0.691439345693949,-12.7471592645989,19.5333317252279,2.79493938397072,2
3,ZH/Prealps/Oberland,7,0.0102642046329334,4,0.703673221022217,-2.75810304619327,11.7904507360372,1.123914765187,5
3,ZH/Prealps/Oberland,7,0.0100557736975974,5,0.712106816446422,-7.87518444656063,15.3966521378941,-2.35901827438025,11
3,ZH/Prealps/Oberland,7,0.0100211290724103,6,0.722768697051138,-8.73971824046994,20.3616349892562,-0.981204153012392,14
3,ZH/Prealps/Oberland,7,0.0103083047852553,7,0.732741290307556,-3.11943931506492,10.3783692758542,-3.76488369738992,21
3,ZH/Prealps/Oberland,7,0.0101502525904452,8,0.744377279158162,-5.33681097936863,6.39776925206805,-6.4662190440284,49
3,ZH/Prealps/Oberland,7,0.0100336106927958,9,0.75380425666135,-3.80701068927525,7.93968050607651,-4.35041361993712,94
3,ZH/Prealps/Oberland,7,0.0100730864504004,10,0.764142899131443,-4.31371590163094,8.60199547179726,-4.38581180104222,208
3,ZH/Prealps/Oberland,7,0.0100923244679927,11,0.774598309006156,-4.50916736179587,9.03753734557863,-5.51198865620199,431
3,ZH/Prealps/Oberland,7,0.01009200948147,12,0.784838351683333,-4.49058083102853,9.18665081608662,-5.80341347266057,694
3,ZH/Prealps/Oberland,7,0.010077208228253,13,0.794820218884456,-3.91820960730542,7.73329754444954,-5.89218314557078,971
3,ZH/Prealps/Oberland,7,0.0100978226177142,14,0.805155415724017,-3.51278465270505,8.77413566860466,-5.03347721565199,1156
3,ZH/Prealps/Oberland,7,0.0100553259637792,15,0.815544398073113,-4.00514438754037,9.4349678256291,-4.98878280073031,1400
3,ZH/Prealps/Oberland,7,0.0100670503081895,16,0.825538539265397,-3.68733824810614,10.0944931933627,-4.4189037665605,1329
3,ZH/Prealps/Oberland,7,0.0100713852522783,17,0.835360426166665,-3.59196824119103,10.1998173913897,-3.46250574784983,927
3,ZH/Prealps/Oberland,7,0.0100997198325812,18,0.845511729938741,-3.89673663346895,10.1159262125138,-2.78102208469817,440
3,ZH/Prealps/Oberland,7,0.0101231054541215,19,0.855256476385452,-3.42560984835596,12.0417903642078,-0.610095998360756,110
3,ZH/Prealps/Oberland,7,0.0102044700246842,20,0.868209936066712,-5.5112097566683,14.3044160992506,-4.51356802390724,24
3,ZH/Prealps/Oberland,8,NaN,1,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,8,0.011989364517524,2,0.681627118641242,0.698623314398113,-4.97297504211078,4.14861111773061,2
3,ZH/Prealps/Oberland,8,0.0121829844815691,3,0.693364272087541,5.47686091774942,7.5176979698817,14.4876064315563,1
3,ZH/Prealps/Oberland,8,0.0119339301225367,4,0.702368212284811,0.803460500211391,2.04096483032225,2.69360718888627,1
3,ZH/Prealps/Oberland,8,0.0115859185116037,5,0.712351758021207,-3.81297383394308,11.4152994665458,3.52098051252749,5
3,ZH/Prealps/Oberland,8,0.0116563792398258,6,0.72523608812332,-1.88686966005877,2.30389423016873,-1.53200847324549,4
3,ZH/Prealps/Oberland,8,0.0114899944495986,7,0.733674745148376,-6.48037858954224,10.1321847189975,-1.19217528354683,15
3,ZH/Prealps/Oberland,8,0.0116767155875501,8,0.744407791928562,-5.83228985655722,6.73286742919428,-5.96874590459302,35
3,ZH/Prealps/Oberland,8,0.0115887716349845,9,0.75417244142221,-2.62859311909685,6.24799698562986,-5.97229150031942,70
3,ZH/Prealps/Oberland,8,0.0115943371068369,10,0.764217841481441,-5.73456169918321,10.1226646481488,-6.62880249607351,137
3,ZH/Prealps/Oberland,8,0.0116536960931287,11,0.774517639075309,-5.46011335333114,11.3492855435298,-6.14568786594993,258
3,ZH/Prealps/Oberland,8,0.0116594253085876,12,0.785170692749667,-3.54948120712251,8.8478953304774,-5.20924819632841,385
3,ZH/Prealps/Oberland,8,0.0116246062563488,13,0.795038555397823,-3.48055925522672,8.56322383248884,-5.21245365978078,584
3,ZH/Prealps/Oberland,8,0.0116037884898505,14,0.805247477895793,-2.88605299049826,8.02134227594917,-5.62304765627626,690
3,ZH/Prealps/Oberland,8,0.011613354196753,15,0.81531270591107,-2.29084874155059,7.06257123362473,-6.04688594580556,805
3,ZH/Prealps/Oberland,8,0.0116222860850573,16,0.8254085059903,-3.44715174811216,8.59945434697143,-5.50805428874563,643
3,ZH/Prealps/Oberland,8,0.0116428967858277,17,0.83521260673999,-3.72214859022506,9.74331542752531,-3.81718611070367,545
3,ZH/Prealps/Oberland,8,0.0116034449162001,18,0.845064224234603,-3.49259067316087,11.2387057388198,-2.87164275031341,216
3,ZH/Prealps/Oberland,8,0.0116112574010015,19,0.855925904800963,-4.75859819254564,11.8596670501542,-1.48234922333499,45
3,ZH/Prealps/Oberland,8,0.0117206040156786,20,0.866923526323952,-7.98800128860308,26.2094856466264,-2.49947863483928,23
3,ZH/Prealps/Oberland,9,NaN,1,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,9,0.0129467933428393,2,0.682669279615814,1.82012256053488,0.0128757689278407,-3.29282749869356,2
3,ZH/Prealps/Oberland,9,NaN,3,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,9,0.0127882234475161,4,0.701145169636374,2.84732633559903,0.0358031707073883,-2.44483989095491,2
3,ZH/Prealps/Oberland,9,0.0132073859946103,5,0.713956065398507,-4.36381451966891,6.36375748825687,1.23133416254759,2
3,ZH/Prealps/Oberland,9,0.0129762018508002,6,0.724420114412552,-10.5668021018875,18.0059749370257,-2.89887535833848,4
3,ZH/Prealps/Oberland,9,0.0126962453620414,7,0.734596861877757,19.0733415776021,5.97906996700473,17.6437007171787,2
3,ZH/Prealps/Oberland,9,0.0131501312370253,8,0.744131766461409,-6.2923646113497,11.04622366312,-7.66966681997737,17
3,ZH/Prealps/Oberland,9,0.0132146298425816,9,0.754194393296614,-2.97334246928541,9.85722718941476,-4.50835572038855,39
3,ZH/Prealps/Oberland,9,0.0131817425157208,10,0.764478881921158,-4.69619984964826,9.59829935553396,-7.34208174440979,57
3,ZH/Prealps/Oberland,9,0.0131650429262937,11,0.774458441283376,-4.66979769810657,10.8276775909948,-5.92654043703132,127
3,ZH/Prealps/Oberland,9,0.0131759722373684,12,0.7845992408732,-3.06755121105504,6.92498498878486,-5.72798980280003,228
3,ZH/Prealps/Oberland,9,0.0131251188347062,13,0.79504510790659,-3.83057179397696,10.4938442430599,-5.47607843914087,268
3,ZH/Prealps/Oberland,9,0.0131212171822741,14,0.805148927593747,-2.52024218655595,8.22788460828374,-6.08069603667089,402
3,ZH/Prealps/Oberland,9,0.0131469416677262,15,0.815487394561301,-3.61046827903195,8.57218171329578,-7.25025385152701,416
3,ZH/Prealps/Oberland,9,0.0132018501210291,16,0.825702703679016,-4.965051912101,10.5163461731704,-5.83667699230809,346
3,ZH/Prealps/Oberland,9,0.0131887683803341,17,0.83524474679645,-2.83471651151768,8.43395374009152,-4.33097775739164,268
3,ZH/Prealps/Oberland,9,0.0132151090542976,18,0.84579388575253,-2.9989401945842,8.23589373718586,-3.20807372306014,90
3,ZH/Prealps/Oberland,9,0.0132235319711933,19,0.855875362268983,-8.53921752640684,9.60415239856635,-8.29570432878485,35
3,ZH/Prealps/Oberland,9,0.0132448346678693,20,0.867215107892885,-10.0984854637941,17.7261344409382,-3.53550356946488,13
3,ZH/Prealps/Oberland,10,NaN,1,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,10,NaN,2,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,10,NaN,3,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,10,NaN,4,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,10,NaN,5,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,10,0.0149440531703507,6,0.722479754159241,10.9193126313492,1.592359859385,16.4141590714077,2
3,ZH/Prealps/Oberland,10,0.0148558878480974,7,0.736157699420091,0.0574813442269632,4.59783338810752,-0.823555039528831,3
3,ZH/Prealps/Oberland,10,0.0147942294886395,8,0.744726170656455,-13.9346178059446,13.7300793379658,-14.1152856592817,4
3,ZH/Prealps/Oberland,10,0.0148123426931001,9,0.754821058530502,-5.399138729834,8.12948327982432,-5.04829326329577,8
3,ZH/Prealps/Oberland,10,0.0147699780945797,10,0.764482277195267,-5.54356634280197,12.6021169476109,-1.51824237308603,35
3,ZH/Prealps/Oberland,10,0.0147587982363235,11,0.775553600689034,-3.91857487265301,12.1743880117237,-2.58159780740601,54
3,ZH/Prealps/Oberland,10,0.0147093642928144,12,0.784984644293039,-3.70420498997302,4.96211963610679,-7.98969141129506,122
3,ZH/Prealps/Oberland,10,0.0147244738964439,13,0.794931334788649,-3.05562796137237,7.66988644350819,-5.54323273892726,162
3,ZH/Prealps/Oberland,10,0.0147265016760538,14,0.805431100013737,-4.26106882897989,8.16786146790976,-6.50094796021585,176
3,ZH/Prealps/Oberland,10,0.0147490824149455,15,0.81523042952191,-5.03065770657397,9.05282049383144,-6.66515075372225,227
3,ZH/Prealps/Oberland,10,0.0147541035426043,16,0.825405329299208,-5.1949648024095,10.5668970835331,-5.27199434102141,193
3,ZH/Prealps/Oberland,10,0.0147319064917292,17,0.835520299340441,-3.66665259826053,9.66079137033415,-2.32675716025233,131
3,ZH/Prealps/Oberland,10,0.0147371951801663,18,0.845174054610243,-3.50134152983341,7.37449261319538,-3.11890027239503,54
3,ZH/Prealps/Oberland,10,0.0146453528789034,19,0.855974264419507,-0.581699017006024,7.08258263154344,-3.67017524590238,6
3,ZH/Prealps/Oberland,10,0.014279031803391,20,0.86385080631713,-7.49690823461871,26.1267935696765,6.08509583153486,1
3,ZH/Prealps/Oberland,11,NaN,1,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,11,NaN,2,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,11,NaN,3,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,11,NaN,4,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,11,NaN,5,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,11,0.0162910906907064,6,0.725726814501924,-0.97396966561366,2.92991403363868,1.07450629642116,2
3,ZH/Prealps/Oberland,11,0.0163480975165396,7,0.734713897856396,1.29655907686343,4.8297028079399,0.0143303144695741,2
3,ZH/Prealps/Oberland,11,0.0156098165507476,8,0.746390847747774,-0.856276140905832,7.91051707371616,-1.03781960889645,1
3,ZH/Prealps/Oberland,11,0.0161229199647268,9,0.754004729992759,-15.6737980314691,19.4014314635218,-7.81087006217297,4
3,ZH/Prealps/Oberland,11,0.0162910505902529,10,0.765981440959319,0.0233315593374445,9.74102944807676,0.888230632782348,17
3,ZH/Prealps/Oberland,11,0.0162257464332489,11,0.774020213554931,-3.0333318650839,12.3656785977037,-3.76836996314808,31
3,ZH/Prealps/Oberland,11,0.0162895500811079,12,0.7846972085442,-3.54389458963144,10.6366506636712,-4.13558012430197,58
3,ZH/Prealps/Oberland,11,0.0163496101706511,13,0.794613009178044,-3.33329951333512,6.93183104210238,-7.21378127579301,69
3,ZH/Prealps/Oberland,11,0.0162363200584923,14,0.805082175990174,-4.43402525212698,11.1969923067867,-5.92707258154569,93
3,ZH/Prealps/Oberland,11,0.0162773322098399,15,0.815390266798288,-2.92721871218444,5.65033044101194,-6.19903721101255,88
3,ZH/Prealps/Oberland,11,0.0163988647751989,16,0.826012708212116,-3.09957557018804,5.58660326461482,-6.33536189330857,79
3,ZH/Prealps/Oberland,11,0.0162879810168144,17,0.83506914771067,-4.92793660150104,9.25911092891399,-3.75442030999871,65
3,ZH/Prealps/Oberland,11,0.0163085469685704,18,0.844411591143535,2.2024511815901,6.04151062424485,0.211286338882274,23
3,ZH/Prealps/Oberland,11,NaN,19,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,11,NaN,20,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,12,NaN,1,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,12,NaN,2,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,12,NaN,3,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,12,NaN,4,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,12,NaN,5,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,12,NaN,6,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,12,NaN,7,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,12,NaN,8,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,12,NaN,9,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,12,0.0178609155018879,10,0.766703706014423,-3.01549985921386,4.40757276612949,-6.0441881970228,6
3,ZH/Prealps/Oberland,12,0.0177973252714987,11,0.775226568052081,0.693579685817603,5.2131839988618,-5.10538373584315,13
3,ZH/Prealps/Oberland,12,0.0177503138823871,12,0.78427227549734,-2.67212353750608,6.2860783034707,-7.31123225925988,40
3,ZH/Prealps/Oberland,12,0.0178405356719007,13,0.793412951032978,-1.58780647919229,7.32111222366072,-5.26005266971933,30
3,ZH/Prealps/Oberland,12,0.017657295842209,14,0.804748975644074,-3.76222422985063,12.5067066452724,-6.1551382327043,23
3,ZH/Prealps/Oberland,12,0.0179561820248436,15,0.815725029592272,-3.95395180444097,8.04985393525491,-5.06551763090148,60
3,ZH/Prealps/Oberland,12,0.0178288122515534,16,0.824771838075498,-3.8588535790229,6.02573376471767,-3.61606436509706,29
3,ZH/Prealps/Oberland,12,0.0180139501033975,17,0.834812213703621,0.0865120259724685,5.41859018740041,0.568818297989675,24
3,ZH/Prealps/Oberland,12,0.0176991952568554,18,0.845015161278706,-0.939598063051396,9.1657616523768,-1.68713257756462,14
3,ZH/Prealps/Oberland,12,NaN,19,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,12,NaN,20,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,13,NaN,1,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,13,NaN,2,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,13,NaN,3,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,13,NaN,4,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,13,NaN,5,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,13,NaN,6,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,13,NaN,7,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,13,0.0189391955496464,8,0.745581732892178,-14.0680832291743,24.59489736348,-3.17301174302542,1
3,ZH/Prealps/Oberland,13,0.0196081169561085,9,0.755839105753251,-8.49661425704164,25.1451041207167,4.95575463341346,2
3,ZH/Prealps/Oberland,13,0.019981275622855,10,0.766696417779584,12.3069954801586,19.990670613508,9.96567847800642,2
3,ZH/Prealps/Oberland,13,0.0193257186917038,11,0.773690841169287,-4.54746175944372,8.9554562511883,-2.70672978393747,18
3,ZH/Prealps/Oberland,13,0.0194730841659457,12,0.785456738051718,2.49706617888686,4.19886941356022,-5.17039911039995,14
3,ZH/Prealps/Oberland,13,0.019406000301371,13,0.794976459378474,1.38631290933607,2.35008402203505,-6.30618669019293,20
3,ZH/Prealps/Oberland,13,0.0193041749682204,14,0.804201885177652,-3.87694669359462,9.81020274101308,-4.60223702290991,16
3,ZH/Prealps/Oberland,13,0.0192671104758476,15,0.81750793563608,-2.30620375165016,3.39165413127233,-13.5519412371096,26
3,ZH/Prealps/Oberland,13,0.0195234368249598,16,0.824874773493189,-5.14587351136613,6.54810362945148,-4.70713101395136,28
3,ZH/Prealps/Oberland,13,0.0197181666088433,17,0.834562714030326,-2.93462861293798,10.4716520550158,1.1841054369529,15
3,ZH/Prealps/Oberland,13,0.0191594823886609,18,0.84557053378551,-1.39562803758548,2.28339720431232,-5.43864540404954,6
3,ZH/Prealps/Oberland,13,NaN,19,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,13,NaN,20,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,14,NaN,1,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,14,NaN,2,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,14,NaN,3,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,14,NaN,4,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,14,NaN,5,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,14,NaN,6,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,14,NaN,7,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,14,NaN,8,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,14,NaN,9,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,14,0.0209480036042926,10,0.764192624897977,-3.64535699790061,5.22248001488896,-6.38549721716843,6
3,ZH/Prealps/Oberland,14,0.0204767235811849,11,0.776007254418556,0.131179476724149,7.29075511577104,3.85390504184626,3
3,ZH/Prealps/Oberland,14,0.0212221370350473,12,0.78660264875055,10.3734765606245,-8.36354058591834,-2.58629858202303,11
3,ZH/Prealps/Oberland,14,0.0208037359887034,13,0.793629343523486,0.93195147650574,1.97707474853438,-2.25616084464353,12
3,ZH/Prealps/Oberland,14,0.020928609202615,14,0.805054177195406,-3.01143767896985,3.82691173312217,-4.8529183965591,6
3,ZH/Prealps/Oberland,14,0.0212485886474604,15,0.816628567746201,-4.10535617376467,-6.53710668239279,-15.8455165634276,9
3,ZH/Prealps/Oberland,14,0.0210356169408054,16,0.825345127394747,-11.7459901122252,12.8694762317423,-6.93689648849883,15
3,ZH/Prealps/Oberland,14,0.021114515095654,17,0.833714084714656,1.2430453763334,2.38775523573608,2.70537289416484,10
3,ZH/Prealps/Oberland,14,NaN,18,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,14,NaN,19,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,14,NaN,20,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,15,NaN,1,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,15,NaN,2,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,15,NaN,3,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,15,NaN,4,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,15,NaN,5,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,15,NaN,6,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,15,NaN,7,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,15,NaN,8,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,15,NaN,9,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,15,0.0222412679584911,10,0.761914909310493,-6.96944929270654,3.04092067324032,-16.0550223333285,2
3,ZH/Prealps/Oberland,15,0.0229282875965166,11,0.76946396378983,-2.44599689113616,-1.64978173132362,-7.1866952143043,1
3,ZH/Prealps/Oberland,15,0.0226294542012658,12,0.784575795483845,5.90459158349276,-0.0420498962127589,-5.17342405721662,5
3,ZH/Prealps/Oberland,15,0.0228774535478278,13,0.794541370342702,-5.99439844463952,30.2743810547847,-4.89685978592754,10
3,ZH/Prealps/Oberland,15,0.0226594836350376,14,0.804337106695979,-2.92374046580424,7.04460491843665,-7.6363139994937,9
3,ZH/Prealps/Oberland,15,0.0228980926176049,15,0.817394750386721,-4.18828571755153,-2.19016554057094,-17.1070375788519,7
3,ZH/Prealps/Oberland,15,0.0222264305054355,16,0.825981805933933,-6.34710838331532,7.80302274574523,-6.32132573765161,9
3,ZH/Prealps/Oberland,15,0.0225871932971968,17,0.833220777759678,-6.91442278165197,2.28177017604947,-11.5761872677853,6
3,ZH/Prealps/Oberland,15,NaN,18,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,15,NaN,19,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,15,NaN,20,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,16,NaN,1,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,16,NaN,2,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,16,NaN,3,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,16,NaN,4,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,16,NaN,5,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,16,NaN,6,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,16,NaN,7,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,16,NaN,8,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,16,NaN,9,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,16,0.0240204608486927,10,0.766948455367467,9.28595277555777,-10.3872209596969,-0.369264387327928,1
3,ZH/Prealps/Oberland,16,NaN,11,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,16,0.0244516985635045,12,0.78520081985009,3.14328753304286,1.44474947035663,-4.49457215317612,3
3,ZH/Prealps/Oberland,16,0.0245204880059133,13,0.792738196113783,-12.3296209788489,24.3852953096432,-9.20413496278383,3
3,ZH/Prealps/Oberland,16,0.0243760196010981,14,0.806340049907748,-6.67878215334406,10.7121167032057,-7.86274615309737,4
3,ZH/Prealps/Oberland,16,0.023921771438231,15,0.813141045900731,-0.392849827876386,5.66693527999305,-3.70892874920308,2
3,ZH/Prealps/Oberland,16,0.0242803686521418,16,0.826373589025726,-4.65136917438346,8.18445552267785,-7.03413576137025,13
3,ZH/Prealps/Oberland,16,0.0240312641425407,17,0.834057051165133,-13.2422238948382,-7.43711914012223,-27.5867607358102,2
3,ZH/Prealps/Oberland,16,NaN,18,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,16,NaN,19,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,16,NaN,20,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,17,NaN,1,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,17,NaN,2,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,17,NaN,3,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,17,NaN,4,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,17,NaN,5,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,17,NaN,6,NaN,NaN,NaN,NaN,0
3,ZH/Prealps/Oberland,17,NaN,7,NaN,NaN,NaN,NaN,0
